,Country or Area,Year,Unit,Quantity
1826,Nigeria,2001,"Kilowatt-hours, million",421753.78184719995
1827,Nigeria,2000,"Kilowatt-hours, million",374319.85501119995
1828,Nigeria,1999,"Kilowatt-hours, million",73361.1698
1829,Nigeria,1998,"Kilowatt-hours, million",62277.8276
1830,Nigeria,1997,"Kilowatt-hours, million",60231.437074
1831,Nigeria,1996,"Kilowatt-hours, million",57603.101638
1832,Nigeria,1995,"Kilowatt-hours, million",56836.434358
1833,Nigeria,1994,"Kilowatt-hours, million",57983.37972
1834,Nigeria,1993,"Kilowatt-hours, million",59166.714
1835,Nigeria,1992,"Kilowatt-hours, million",54166.71
1836,Nigeria,1991,"Kilowatt-hours, million",51486.1523
1837,Nigeria,1990,"Kilowatt-hours, million",42222.256
1838,Norway,2021,"Kilowatt-hours, million",1302690.85048518
1839,Norway,2020,"Kilowatt-hours, million",1270568.257842682
1840,Norway,2019,"Kilowatt-hours, million",1307699.0967139958
1841,Norway,2018,"Kilowatt-hours, million",1384322.039956746
1842,Norway,2017,"Kilowatt-hours, million",1415356.343117502
1843,Norway,2016,"Kilowatt-hours, million",1329454.8193963382
1844,Norway,2015,"Kilowatt-hours, million",1336183.221167944
1845,Norway,2014,"Kilowatt-hours, million",1243371.3635851839
1846,Norway,2013,"Kilowatt-hours, million",1252179.6464651383
1847,Norway,2012,"Kilowatt-hours, million",1317573.5196135282
1848,Norway,2011,"Kilowatt-hours, million",1175771.747005534
1849,Norway,2010,"Kilowatt-hours, million",1231420.934580404
1850,Norway,2009,"Kilowatt-hours, million",1205942.353642
1851,Norway,2008,"Kilowatt-hours, million",1165403.7101
1852,Norway,2007,"Kilowatt-hours, million",1020878.59448
1853,Norway,2006,"Kilowatt-hours, million",993768.85057
1854,Norway,2005,"Kilowatt-hours, million",975169.946802
1855,Norway,2004,"Kilowatt-hours, million",908522.671262
1856,Norway,2003,"Kilowatt-hours, million",864944.858622
1857,Norway,2002,"Kilowatt-hours, million",781043.68039
1858,Norway,2001,"Kilowatt-hours, million",650807.46509
1859,Norway,2000,"Kilowatt-hours, million",606538.263008
1860,Norway,1999,"Kilowatt-hours, million",578577.962862
1861,Norway,1998,"Kilowatt-hours, million",595404.087434
1862,Norway,1997,"Kilowatt-hours, million",585352.412726
1863,Norway,1996,"Kilowatt-hours, million",518483.470342
1864,Norway,1995,"Kilowatt-hours, million",414646.998384
1865,Norway,1994,"Kilowatt-hours, million",411252.551224
1866,Norway,1993,"Kilowatt-hours, million",380260.581986
1867,Norway,1992,"Kilowatt-hours, million",378529.191712
1868,Norway,1991,"Kilowatt-hours, million",338303.603976
1869,Norway,1990,"Kilowatt-hours, million",344174.164228
1870,Oman,2021,"Kilowatt-hours, million",485675.33181773237
1871,Oman,2020,"Kilowatt-hours, million",481284.13774922444
1872,Oman,2019,"Kilowatt-hours, million",489983.4423197736
1873,Oman,2018,"Kilowatt-hours, million",482523.63812971284
1874,Oman,2017,"Kilowatt-hours, million",427502.81839087
1875,Oman,2016,"Kilowatt-hours, million",434858.209830734
1876,Oman,2015,"Kilowatt-hours, million",423931.2078835839
1877,Oman,2014,"Kilowatt-hours, million",401164.67140370264
1878,Oman,2013,"Kilowatt-hours, million",416861.75892802916
1879,Oman,2012,"Kilowatt-hours, million",406752.2657626634
1880,Oman,2011,"Kilowatt-hours, million",393898.320257293
1881,Oman,2010,"Kilowatt-hours, million",377042.394411452
1882,Oman,2009,"Kilowatt-hours, million",353682.7832515558
1883,Oman,2008,"Kilowatt-hours, million",358561.95384933363
1884,Oman,2007,"Kilowatt-hours, million",328634.15154988866
1885,Oman,2006,"Kilowatt-hours, million",327879.98449238884
1886,Oman,2005,"Kilowatt-hours, million",281517.4475807223
1887,Oman,2004,"Kilowatt-hours, million",261612.431512
1888,Oman,2003,"Kilowatt-hours, million",261373.264654
1889,Oman,2002,"Kilowatt-hours, million",242273.80493
1890,Oman,2001,"Kilowatt-hours, million",224891.84658
1891,Oman,2000,"Kilowatt-hours, million",165594.57692
1892,Oman,1999,"Kilowatt-hours, million",125373.71141
1893,Oman,1998,"Kilowatt-hours, million",112678.701254
1894,Oman,1997,"Kilowatt-hours, million",110582.310688
1895,Oman,1996,"Kilowatt-hours, million",78839.507516
1896,Oman,1995,"Kilowatt-hours, million",74358.115042
1897,Oman,1994,"Kilowatt-hours, million",77188.395084
1898,Oman,1993,"Kilowatt-hours, million",73870.614652
1899,Oman,1992,"Kilowatt-hours, million",66719.49782
1900,Oman,1991,"Kilowatt-hours, million",57580.60162
1901,Oman,1990,"Kilowatt-hours, million",57358.37922
1902,Other Asia,2021,"Kilowatt-hours, million",1137.15646528
1903,Other Asia,2020,"Kilowatt-hours, million",1088.9822600740001
1904,Other Asia,2019,"Kilowatt-hours, million",1728.7141607479998
1905,Other Asia,2018,"Kilowatt-hours, million",2042.610245198
1906,Other Asia,2017,"Kilowatt-hours, million",2746.7599751840003
1907,Other Asia,2016,"Kilowatt-hours, million",3323.335992
1908,Other Asia,2015,"Kilowatt-hours, million",3863.89198
1909,Other Asia,2014,"Kilowatt-hours, million",3921.669804
1910,Other Asia,2013,"Kilowatt-hours, million",3939.447596
1911,Other Asia,2012,"Kilowatt-hours, million",4569.725878
1912,Other Asia,2011,"Kilowatt-hours, million",3413.058286
1913,Other Asia,2010,"Kilowatt-hours, million",3061.946894
1914,Other Asia,2009,"Kilowatt-hours, million",3625.0029
1915,Other Asia,2008,"Kilowatt-hours, million",3694.169622
1916,Other Asia,2007,"Kilowatt-hours, million",4309.170114
1917,Other Asia,2006,"Kilowatt-hours, million",4785.837162
1918,Other Asia,2005,"Kilowatt-hours, million",5659.72675
1919,Other Asia,2004,"Kilowatt-hours, million",8222.2288
1920,Other Asia,2003,"Kilowatt-hours, million",8589.729094
1921,Other Asia,2002,"Kilowatt-hours, million",9167.785112
1922,Other Asia,2001,"Kilowatt-hours, million",8778.340356
1923,Other Asia,2000,"Kilowatt-hours, million",7720.561732
1924,Other Asia,1999,"Kilowatt-hours, million",8845.284854
1925,Other Asia,1998,"Kilowatt-hours, million",9086.673936
1926,Other Asia,1997,"Kilowatt-hours, million",8973.896068
1927,Other Asia,1996,"Kilowatt-hours, million",9400.563076
1928,Other Asia,1995,"Kilowatt-hours, million",9833.063422
1929,Other Asia,1994,"Kilowatt-hours, million",9480.56314
1930,Other Asia,1993,"Kilowatt-hours, million",8680.006944
1931,Other Asia,1992,"Kilowatt-hours, million",8989.729414
1932,Other Asia,1991,"Kilowatt-hours, million",10495.563952
1933,Other Asia,1990,"Kilowatt-hours, million",14010.844542
1934,Pakistan,2020,"Kilowatt-hours, million",275489.67039156
1935,Pakistan,2019,"Kilowatt-hours, million",342086.662558
1936,Pakistan,2018,"Kilowatt-hours, million",347418.33349
1937,Pakistan,2017,"Kilowatt-hours, million",351095.280876
1938,Pakistan,2016,"Kilowatt-hours, million",354075.561038
1939,Pakistan,2015,"Kilowatt-hours, million",348965.834728
1940,Pakistan,2014,"Kilowatt-hours, million",359974.176868
1941,Pakistan,2013,"Kilowatt-hours, million",359974.454646
1942,Pakistan,2012,"Kilowatt-hours, million",362302.789842
1943,Pakistan,2011,"Kilowatt-hours, million",372538.353586
1944,Pakistan,2010,"Kilowatt-hours, million",356650.563098
1945,Pakistan,2009,"Kilowatt-hours, million",378308.56931328005
1946,Pakistan,2008,"Kilowatt-hours, million",371339.058459898
1947,Pakistan,2007,"Kilowatt-hours, million",366770.48147170607
1948,Pakistan,2006,"Kilowatt-hours, million",360054.138876414
1949,Pakistan,2005,"Kilowatt-hours, million",358568.5754657421
1950,Pakistan,2004,"Kilowatt-hours, million",343291.361299536
1951,Pakistan,2003,"Kilowatt-hours, million",310140.917279202
1952,Pakistan,2002,"Kilowatt-hours, million",252911.035662
1953,Pakistan,2001,"Kilowatt-hours, million",224004.34587
1954,Pakistan,2000,"Kilowatt-hours, million",214085.726824
1955,Pakistan,1999,"Kilowatt-hours, million",198263.214166
1956,Pakistan,1998,"Kilowatt-hours, million",185633.204062
1957,Pakistan,1997,"Kilowatt-hours, million",185032.370248
1958,Pakistan,1996,"Kilowatt-hours, million",177366.253004
1959,Pakistan,1995,"Kilowatt-hours, million",162804.29691
1960,Pakistan,1994,"Kilowatt-hours, million",161146.795584
1961,Pakistan,1993,"Kilowatt-hours, million",152176.232852
1962,Pakistan,1992,"Kilowatt-hours, million",144072.059702
1963,Pakistan,1991,"Kilowatt-hours, million",135428.997232
1964,Pakistan,1990,"Kilowatt-hours, million",130534.82665
1965,Papua New Guinea,2021,"Kilowatt-hours, million",144444.56
1966,Papua New Guinea,2020,"Kilowatt-hours, million",146176.29471872
1967,Papua New Guinea,2019,"Kilowatt-hours, million",143023.26997407997
1968,Papua New Guinea,2018,"Kilowatt-hours, million",124027.58811088001
1969,Papua New Guinea,2017,"Kilowatt-hours, million",140025.31202016
1970,Papua New Guinea,2016,"Kilowatt-hours, million",133331.59555408
1971,Papua New Guinea,2015,"Kilowatt-hours, million",124945.06662264
1972,Papua New Guinea,2014,"Kilowatt-hours, million",62840.81693928
1973,Papua New Guinea,2013,"Kilowatt-hours, million",1477.0011815999999
1974,Papua New Guinea,2012,"Kilowatt-hours, million",1477.0011815999999
1975,Papua New Guinea,2011,"Kilowatt-hours, million",1708.2540332688
1976,Papua New Guinea,2010,"Kilowatt-hours, million",1642.135063707
1977,Papua New Guinea,2009,"Kilowatt-hours, million",1687.6596001266
1978,Papua New Guinea,2008,"Kilowatt-hours, million",1642.135063707
1979,Papua New Guinea,2007,"Kilowatt-hours, million",1471.9600109004002
1980,Papua New Guinea,2006,"Kilowatt-hours, million",1573.8482590776
1981,Papua New Guinea,2005,"Kilowatt-hours, million",1664.8973319168
1982,Papua New Guinea,2004,"Kilowatt-hours, million",1423.1837218794
1983,Papua New Guinea,2003,"Kilowatt-hours, million",1544.582485665
1984,Papua New Guinea,2002,"Kilowatt-hours, million",1682.2400124576
1985,Papua New Guinea,2001,"Kilowatt-hours, million",1682.2400124576
1986,Papua New Guinea,2000,"Kilowatt-hours, million",1390.6661958654001
1987,Papua New Guinea,1999,"Kilowatt-hours, million",1320.2115561684
1988,Papua New Guinea,1998,"Kilowatt-hours, million",1493.6383615763998
1989,Papua New Guinea,1997,"Kilowatt-hours, million",1292.0297002896002
1990,Papua New Guinea,1996,"Kilowatt-hours, million",1513.1488771848
1991,Papua New Guinea,1995,"Kilowatt-hours, million",1073.078358462
1992,Papua New Guinea,1994,"Kilowatt-hours, million",931.111856
1993,Papua New Guinea,1993,"Kilowatt-hours, million",861.389578
1994,Papua New Guinea,1992,"Kilowatt-hours, million",838.056226
1995,Papua New Guinea,1991,"Kilowatt-hours, million",838.056226
1996,Papua New Guinea,1990,"Kilowatt-hours, million",838.056226
1997,Peru,2020,"Kilowatt-hours, million",201563.33902831998
1998,Peru,2019,"Kilowatt-hours, million",207269.30803753602
1999,Peru,2018,"Kilowatt-hours, million",201256.272116
2000,Peru,2017,"Kilowatt-hours, million",205876.737756814
2001,Peru,2016,"Kilowatt-hours, million",216089.345649116
2002,Peru,2015,"Kilowatt-hours, million",200908.216282
2003,Peru,2014,"Kilowatt-hours, million",212605.80036228203
2004,Peru,2013,"Kilowatt-hours, million",201387.62513774898
2005,Peru,2012,"Kilowatt-hours, million",182616.56614869158
2006,Peru,2011,"Kilowatt-hours, million",166567.44108717958
2007,Peru,2010,"Kilowatt-hours, million",181719.312042
2008,Peru,2009,"Kilowatt-hours, million",119955.929298
2009,Peru,2008,"Kilowatt-hours, million",73657.558926
2010,Peru,2007,"Kilowatt-hours, million",64497.95854276999
2011,Peru,2006,"Kilowatt-hours, million",64682.394245874006
2012,Peru,2005,"Kilowatt-hours, million",57440.32373
2013,Peru,2004,"Kilowatt-hours, million",31741.69206
2014,Peru,2003,"Kilowatt-hours, million",17792.236456
2015,Peru,2002,"Kilowatt-hours, million",17057.235868
2016,Peru,2001,"Kilowatt-hours, million",16531.95767
2017,Peru,2000,"Kilowatt-hours, million",17982.236608
2018,Peru,1999,"Kilowatt-hours, million",17124.735922
2019,Peru,1998,"Kilowatt-hours, million",13613.622002
2020,Peru,1997,"Kilowatt-hours, million",10250.841534
2021,Peru,1996,"Kilowatt-hours, million",9448.896448
2022,Peru,1995,"Kilowatt-hours, million",9611.674356
2023,Peru,1994,"Kilowatt-hours, million",10871.675364
2024,Peru,1993,"Kilowatt-hours, million",10405.56388
2025,Peru,1992,"Kilowatt-hours, million",9896.119028
2026,Peru,1991,"Kilowatt-hours, million",9289.174098
2027,Peru,1990,"Kilowatt-hours, million",9928.619054
2028,Philippines,2021,"Kilowatt-hours, million",37165.364398934405
2029,Philippines,2020,"Kilowatt-hours, million",43335.92355760001
2030,Philippines,2019,"Kilowatt-hours, million",47786.67231264059
2031,Philippines,2018,"Kilowatt-hours, million",47458.2452998992
2032,Philippines,2017,"Kilowatt-hours, million",42509.0778405684
2033,Philippines,2016,"Kilowatt-hours, million",43092.2254737528
2034,Philippines,2015,"Kilowatt-hours, million",37611.93842286
2035,Philippines,2014,"Kilowatt-hours, million",40008.480090091805
2036,Philippines,2013,"Kilowatt-hours, million",38042.2536837786
2037,Philippines,2012,"Kilowatt-hours, million",41301.5937079152
2038,Philippines,2011,"Kilowatt-hours, million",43083.5541334824
2039,Philippines,2010,"Kilowatt-hours, million",39903.3400893132
2040,Philippines,2009,"Kilowatt-hours, million",42366.0007261068
2041,Philippines,2008,"Kilowatt-hours, million",42071.76264016097
2042,Philippines,2007,"Kilowatt-hours, million",39965.71195587733
2043,Philippines,2006,"Kilowatt-hours, million",29416.9636496632
2044,Philippines,2005,"Kilowatt-hours, million",35582.65186220982
2045,Philippines,2004,"Kilowatt-hours, million",26873.077484833677
2046,Philippines,2003,"Kilowatt-hours, million",28096.133176610783
2047,Philippines,2002,"Kilowatt-hours, million",18435.292526
2048,Philippines,2001,"Kilowatt-hours, million",1467.501174
2049,Philippines,2000,"Kilowatt-hours, million",111.388978
2050,Philippines,1999,"Kilowatt-hours, million",75.00006
2051,Philippines,1998,"Kilowatt-hours, million",97.500078
2052,Philippines,1997,"Kilowatt-hours, million",60.277826
2053,Philippines,1996,"Kilowatt-hours, million",112.777868
2054,Philippines,1995,"Kilowatt-hours, million",75.555616
2055,Philippines,1994,"Kilowatt-hours, million",69.166722
2056,Poland,2021,"Kilowatt-hours, million",43158.62480465
2057,Poland,2020,"Kilowatt-hours, million",44134.969752392
2058,Poland,2019,"Kilowatt-hours, million",44435.708881872
2059,Poland,2018,"Kilowatt-hours, million",45160.256405954
2060,Poland,2017,"Kilowatt-hours, million",45604.259538934006
2061,Poland,2016,"Kilowatt-hours, million",46068.925744
2062,Poland,2015,"Kilowatt-hours, million",47717.260396
2063,Poland,2014,"Kilowatt-hours, million",48279.20529
2064,Poland,2013,"Kilowatt-hours, million",49638.650822
2065,Poland,2012,"Kilowatt-hours, million",50609.484932
2066,Poland,2011,"Kilowatt-hours, million",49862.53989
2067,Poland,2010,"Kilowatt-hours, million",47832.816044
2068,Poland,2009,"Kilowatt-hours, million",47663.371464
2069,Poland,2008,"Kilowatt-hours, million",47833.3716
2070,Poland,2007,"Kilowatt-hours, million",50487.54039
2071,Poland,2006,"Kilowatt-hours, million",50277.818
2072,Poland,2005,"Kilowatt-hours, million",50347.818056
2073,Poland,2004,"Kilowatt-hours, million",50937.54075
2074,Poland,2003,"Kilowatt-hours, million",46833.648578
2075,Poland,2002,"Kilowatt-hours, million",46318.925944
2076,Poland,2001,"Kilowatt-hours, million",45279.20289
2077,Poland,2000,"Kilowatt-hours, million",43156.97897
2078,Poland,1999,"Kilowatt-hours, million",40087.254292
2079,Poland,1998,"Kilowatt-hours, million",41979.20025
2080,Poland,1997,"Kilowatt-hours, million",41404.477568
2081,Poland,1996,"Kilowatt-hours, million",40578.088018
2082,Poland,1995,"Kilowatt-hours, million",40953.366096
2083,Poland,1994,"Kilowatt-hours, million",40050.309818
2084,Poland,1993,"Kilowatt-hours, million",42267.811592
2085,Poland,1992,"Kilowatt-hours, million",33078.359796
2086,Poland,1991,"Kilowatt-hours, million",34350.02748
2087,Poland,1990,"Kilowatt-hours, million",30728.080138
2088,Qatar,2020,"Kilowatt-hours, million",1980161.9674616398
2089,Qatar,2019,"Kilowatt-hours, million",1981820.8076776
2090,Qatar,2018,"Kilowatt-hours, million",1962716.2868384402
2091,Qatar,2017,"Kilowatt-hours, million",1979461.40856786
2092,Qatar,2016,"Kilowatt-hours, million",1987141.8347121961
2093,Qatar,2015,"Kilowatt-hours, million",1961041.7429154727
2094,Qatar,2014,"Kilowatt-hours, million",1923082.0977144472
2095,Qatar,2013,"Kilowatt-hours, million",1923654.6047557862
2096,Qatar,2012,"Kilowatt-hours, million",1890452.7612498882
2097,Qatar,2011,"Kilowatt-hours, million",1789236.9189717234
2098,Qatar,2010,"Kilowatt-hours, million",1441647.4820665077
2099,Qatar,2009,"Kilowatt-hours, million",1174301.772812889
2100,Qatar,2008,"Kilowatt-hours, million",1051245.8486987841
2101,Qatar,2007,"Kilowatt-hours, million",863345.6908187779
2102,Qatar,2006,"Kilowatt-hours, million",739224.6193792224
2103,Qatar,2005,"Kilowatt-hours, million",644713.5161037337
2104,Qatar,2004,"Kilowatt-hours, million",570162.7617965112
2105,Qatar,2003,"Kilowatt-hours, million",450621.84660830005
2106,Qatar,2002,"Kilowatt-hours, million",428641.45124622
2107,Qatar,2001,"Kilowatt-hours, million",396500.59453355515
2108,Qatar,2000,"Kilowatt-hours, million",385152.8082331112
2109,Qatar,1999,"Kilowatt-hours, million",325999.15018800035
2110,Qatar,1998,"Kilowatt-hours, million",234967.410196
2111,Qatar,1997,"Kilowatt-hours, million",256990.205592
2112,Qatar,1996,"Kilowatt-hours, million",205397.108762
2113,Qatar,1995,"Kilowatt-hours, million",199435.715104
2114,Qatar,1994,"Kilowatt-hours, million",198351.825348
2115,Qatar,1993,"Kilowatt-hours, million",199435.715104
2116,Qatar,1992,"Kilowatt-hours, million",184802.92562
2117,Qatar,1991,"Kilowatt-hours, million",109741.75446
2118,Qatar,1990,"Kilowatt-hours, million",74316.72612
2119,Republic of Moldova,2020,"Kilowatt-hours, million",0.08333339999999999
2120,Republic of Moldova,2019,"Kilowatt-hours, million",0.7500006000000001
2121,Republic of Moldova,2018,"Kilowatt-hours, million",1.0277786
2122,Republic of Moldova,2017,"Kilowatt-hours, million",1.111112
2123,Republic of Moldova,2016,"Kilowatt-hours, million",1.111112
2124,Republic of Moldova,2015,"Kilowatt-hours, million",0.833334
2125,Republic of Moldova,2014,"Kilowatt-hours, million",0.833334
2126,Republic of Moldova,2013,"Kilowatt-hours, million",1.111112
2127,Republic of Moldova,2012,"Kilowatt-hours, million",1.111112
2128,Republic of Moldova,2011,"Kilowatt-hours, million",0.555556
2129,Republic of Moldova,2010,"Kilowatt-hours, million",0.833334
2130,Republic of Moldova,2009,"Kilowatt-hours, million",2.222224
2131,Republic of Moldova,2008,"Kilowatt-hours, million",1.38889
2132,Republic of Moldova,2007,"Kilowatt-hours, million",1.111112
2133,Republic of Moldova,2006,"Kilowatt-hours, million",1.38889
2134,Republic of Moldova,2005,"Kilowatt-hours, million",2.222224
2135,Republic of Moldova,2004,"Kilowatt-hours, million",2.222224
2136,Romania,2021,"Kilowatt-hours, million",95535.354206
2137,Romania,2020,"Kilowatt-hours, million",94559.61148096199
2138,Romania,2019,"Kilowatt-hours, million",105848.53773431802
2139,Romania,2018,"Kilowatt-hours, million",109534.23151620397
2140,Romania,2017,"Kilowatt-hours, million",110125.50060033001
2141,Romania,2016,"Kilowatt-hours, million",100586.469358
2142,Romania,2015,"Kilowatt-hours, million",113524.813042
2143,Romania,2014,"Kilowatt-hours, million",113270.090616
2144,Romania,2013,"Kilowatt-hours, million",111132.311128
2145,Romania,2012,"Kilowatt-hours, million",112199.811982
2146,Romania,2011,"Kilowatt-hours, million",111994.53404
2147,Romania,2010,"Kilowatt-hours, million",111371.755764
2148,Romania,2009,"Kilowatt-hours, million",115504.536848
2149,Romania,2008,"Kilowatt-hours, million",116203.981852
2150,Romania,2007,"Kilowatt-hours, million",119307.595446
2151,Romania,2006,"Kilowatt-hours, million",123515.654368
2152,Romania,2005,"Kilowatt-hours, million",125362.60029
2153,Romania,2004,"Kilowatt-hours, million",134099.829502
2154,Romania,2003,"Kilowatt-hours, million",134759.83003
2155,Romania,2002,"Kilowatt-hours, million",136962.331792
2156,Romania,2001,"Kilowatt-hours, million",139304.555888
2157,Romania,2000,"Kilowatt-hours, million",141732.613386
2158,Romania,1999,"Kilowatt-hours, million",144630.115704
2159,Romania,1998,"Kilowatt-hours, million",144076.781928
2160,Romania,1997,"Kilowatt-hours, million",153877.345324
2161,Romania,1996,"Kilowatt-hours, million",177861.808956
2162,Romania,1995,"Kilowatt-hours, million",186670.149336
2163,Romania,1994,"Kilowatt-hours, million",191554.042132
2164,Romania,1993,"Kilowatt-hours, million",216578.228818
2165,Romania,1992,"Kilowatt-hours, million",227581.570954
2166,Romania,1991,"Kilowatt-hours, million",259187.429572
2167,Romania,1990,"Kilowatt-hours, million",296058.847958
2168,Russian Federation,2020,"Kilowatt-hours, million",7871802.227992301
2169,Russian Federation,2019,"Kilowatt-hours, million",8377592.650957648
2170,Russian Federation,2018,"Kilowatt-hours, million",7876566.121525634
2171,Russian Federation,2017,"Kilowatt-hours, million",7632800.99234702
2172,Russian Federation,2016,"Kilowatt-hours, million",7073725.10342
2173,Russian Federation,2015,"Kilowatt-hours, million",6878028.557974
2174,Russian Federation,2014,"Kilowatt-hours, million",6984785.587824
2175,Russian Federation,2013,"Kilowatt-hours, million",7328399.473826
2176,Russian Federation,2012,"Kilowatt-hours, million",7166530.455442
2177,Russian Federation,2011,"Kilowatt-hours, million",7317631.131878
2178,Russian Federation,2010,"Kilowatt-hours, million",7142334.88053
2179,Russian Federation,2009,"Kilowatt-hours, million",6309934.492388
2180,Russian Federation,2008,"Kilowatt-hours, million",7053657.309588
2181,Russian Federation,2007,"Kilowatt-hours, million",6916810.533444
2182,Russian Federation,2006,"Kilowatt-hours, million",6934451.38089
2183,Russian Federation,2005,"Kilowatt-hours, million",6805204.610826
2184,Russian Federation,2004,"Kilowatt-hours, million",6696090.07909
2185,Russian Federation,2003,"Kilowatt-hours, million",6571394.146
2186,Russian Federation,2002,"Kilowatt-hours, million",6311999.216262
2187,Russian Federation,2001,"Kilowatt-hours, million",6134309.907444
2188,Russian Federation,2000,"Kilowatt-hours, million",6157867.981846
2189,Russian Federation,1999,"Kilowatt-hours, million",6242820.827586
2190,Russian Federation,1998,"Kilowatt-hours, million",6235097.488074
2191,Russian Federation,1997,"Kilowatt-hours, million",6011809.809444
2192,Russian Federation,1996,"Kilowatt-hours, million",6336836.458354
2193,Russian Federation,1995,"Kilowatt-hours, million",6271733.072938
2194,Russian Federation,1994,"Kilowatt-hours, million",6390927.890516
2195,Russian Federation,1993,"Kilowatt-hours, million",6516772.157858
2196,Russian Federation,1992,"Kilowatt-hours, million",6762062.076312
2197,Rwanda,2021,"Kilowatt-hours, million",513.8893
2198,Rwanda,2020,"Kilowatt-hours, million",500.0004
2199,Rwanda,2019,"Kilowatt-hours, million",519.44486
2200,Rwanda,2018,"Kilowatt-hours, million",527.7782
2201,Rwanda,2017,"Kilowatt-hours, million",472.2226
2202,Rwanda,2016,"Kilowatt-hours, million",472.2226
2203,Rwanda,2015,"Kilowatt-hours, million",275.00022
2204,Rwanda,2014,"Kilowatt-hours, million",44.6111468
2205,Rwanda,2013,"Kilowatt-hours, million",28.3889116
2206,Rwanda,2012,"Kilowatt-hours, million",25.2222424
2207,Rwanda,2011,"Kilowatt-hours, million",17.4444584
2208,Rwanda,2010,"Kilowatt-hours, million",6.250005
2209,Rwanda,2009,"Kilowatt-hours, million",7.222228
2210,Rwanda,2008,"Kilowatt-hours, million",6.666672
2211,Rwanda,2007,"Kilowatt-hours, million",6.6875886834
2212,Rwanda,2006,"Kilowatt-hours, million",6.666672
2213,Rwanda,2005,"Kilowatt-hours, million",6.503338535999999
2214,Rwanda,2004,"Kilowatt-hours, million",5.419448780000001
2215,Rwanda,2003,"Kilowatt-hours, million",3.4059471692
2216,Rwanda,2002,"Kilowatt-hours, million",1.1164172820219997
2217,Rwanda,2001,"Kilowatt-hours, million",8.963757448777999
2218,Rwanda,2000,"Kilowatt-hours, million",14.881806349879998
2219,Rwanda,1999,"Kilowatt-hours, million",14.665028398679997
2220,Rwanda,1998,"Kilowatt-hours, million",9.2672574138
2221,Rwanda,1997,"Kilowatt-hours, million",13.333344
2222,Rwanda,1996,"Kilowatt-hours, million",12.777788
2223,Rwanda,1995,"Kilowatt-hours, million",12.777788
2224,Rwanda,1994,"Kilowatt-hours, million",12.50001
2225,Rwanda,1993,"Kilowatt-hours, million",12.50001
2226,Rwanda,1992,"Kilowatt-hours, million",12.222232
2227,Rwanda,1991,"Kilowatt-hours, million",11.666676
2228,Rwanda,1990,"Kilowatt-hours, million",11.388898
2229,Saudi Arabia,2020,"Kilowatt-hours, million",1607822.397368
2230,Saudi Arabia,2019,"Kilowatt-hours, million",1619117.94251554
2231,Saudi Arabia,2018,"Kilowatt-hours, million",1626418.2594668998
2232,Saudi Arabia,2017,"Kilowatt-hours, million",1547617.45475964
2233,Saudi Arabia,2016,"Kilowatt-hours, million",1532569.559388
2234,Saudi Arabia,2015,"Kilowatt-hours, million",1465566.362452152
2235,Saudi Arabia,2014,"Kilowatt-hours, million",1420582.31979828
2236,Saudi Arabia,2013,"Kilowatt-hours, million",1017798.56146042
2237,Saudi Arabia,2012,"Kilowatt-hours, million",984845.4239868199
2238,Saudi Arabia,2011,"Kilowatt-hours, million",898610.87722146
2239,Saudi Arabia,2010,"Kilowatt-hours, million",875605.1442013328
2240,Saudi Arabia,2009,"Kilowatt-hours, million",796273.1372977224
2241,Saudi Arabia,2008,"Kilowatt-hours, million",771287.0059218889
2242,Saudi Arabia,2007,"Kilowatt-hours, million",736818.3676397781
2243,Saudi Arabia,2006,"Kilowatt-hours, million",887382.9322113334
2244,Saudi Arabia,2005,"Kilowatt-hours, million",828161.7731955552
2245,Saudi Arabia,2004,"Kilowatt-hours, million",790193.409932
2246,Saudi Arabia,2003,"Kilowatt-hours, million",638021.48819456
2247,Saudi Arabia,2002,"Kilowatt-hours, million",612937.1566271108
2248,Saudi Arabia,2001,"Kilowatt-hours, million",532513.481566
2249,Saudi Arabia,2000,"Kilowatt-hours, million",579447.1387240068
2250,Saudi Arabia,1999,"Kilowatt-hours, million",527746.4401968144
2251,Saudi Arabia,1998,"Kilowatt-hours, million",521784.584094
2252,Saudi Arabia,1997,"Kilowatt-hours, million",515389.578978
2253,Saudi Arabia,1996,"Kilowatt-hours, million",501407.34557
2254,Saudi Arabia,1995,"Kilowatt-hours, million",476911.49264
2255,Saudi Arabia,1994,"Kilowatt-hours, million",760908.94206
2256,Saudi Arabia,1993,"Kilowatt-hours, million",729457.805788
2257,Saudi Arabia,1992,"Kilowatt-hours, million",716450.57316
2258,Saudi Arabia,1991,"Kilowatt-hours, million",701111.672
2259,Saudi Arabia,1990,"Kilowatt-hours, million",586083.8022
2260,Senegal,2020,"Kilowatt-hours, million",153.735678544
2261,Senegal,2019,"Kilowatt-hours, million",155.16234635200001
2262,Senegal,2018,"Kilowatt-hours, million",128.055658
2263,Senegal,2017,"Kilowatt-hours, million",204.444608
2264,Senegal,2016,"Kilowatt-hours, million",243.889084
2265,Senegal,2015,"Kilowatt-hours, million",262.777988
2266,Senegal,2014,"Kilowatt-hours, million",407.222548
2267,Senegal,2013,"Kilowatt-hours, million",479.444828
2268,Senegal,2012,"Kilowatt-hours, million",450.555916
2269,Senegal,2011,"Kilowatt-hours, million",441.111464
2270,Senegal,2010,"Kilowatt-hours, million",276.38911
